"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"TRINITY_DN25373_c0_g1_i1" 18.4463066451932 1.18752546392837 0.318748176935426 3.72559139112801 0.000194857835967099 0.015680295043047
"TRINITY_DN25480_c1_g1_i3" 17.2792815581627 2.94597650152346 0.866889897370137 3.39832833495995 0.000677989974583348 0.0363442260957996
"TRINITY_DN25480_c2_g1_i1" 13.6483689115235 6.07309301722046 0.995466595279207 6.10075018691821 1.05571795915491e-09 1.81926597311369e-06
"TRINITY_DN25531_c0_g2_i1" 64.8675295058031 1.10352846636207 0.271289686529088 4.06771256394132 4.74768936854577e-05 0.00681787975362208
"TRINITY_DN25544_c3_g3_i1" 188.670439673716 -0.723006849580388 0.203438795042987 -3.55392809629853 0.000379522961183011 0.0251543439561009
"TRINITY_DN25688_c0_g1_i1" 97.5060201721791 0.78657008072669 0.2357244489854 3.33682010547581 0.00084742779694447 0.0417237128881302
"TRINITY_DN25726_c0_g2_i1" 268.077687485196 1.96365713395502 0.50902409413761 3.85768995332501 0.000114463716088912 0.0112714056428696
"TRINITY_DN25726_c3_g1_i1" 34.6766794796022 -0.954515913391848 0.288227291755453 -3.31167776506643 0.00092738299309689 0.0440858687683922
"TRINITY_DN25726_c4_g1_i1" 3049.40890403564 -1.09415230365975 0.277813308386611 -3.9384445259804 8.2011549749102e-05 0.00958145105797559
"TRINITY_DN25765_c4_g1_i1" 20.7474815225048 1.71403126140436 0.438968849511992 3.90467629607402 9.43515907601259e-05 0.0100056233093777
"TRINITY_DN25839_c0_g1_i1" 175.986000686306 -0.911479990506498 0.27578374475215 -3.30505335376331 0.000949583214930834 0.0448320349350564
"TRINITY_DN25898_c1_g29_i1" 590.876725749689 2.52430387307998 0.466769582769214 5.40802992796573 6.37217785252931e-08 6.26892310080281e-05
"TRINITY_DN25898_c1_g6_i1" 1548.89839348449 2.60647959947201 0.470409879408237 5.54086917296654 3.00974015909012e-08 3.4576898194347e-05
"TRINITY_DN25985_c2_g3_i1" 14.0595956256125 -1.53250258891962 0.392375777057694 -3.90570131625195 9.39525026094658e-05 0.0100056233093777
"TRINITY_DN26013_c1_g7_i2" 833.431436491765 -0.651339721988399 0.174780023356665 -3.72662567196963 0.000194060334454499 0.015680295043047
"TRINITY_DN26041_c2_g3_i1" 744.38057396072 1.6496123331744 0.480665936097753 3.4319310133908 0.000599299984828606 0.0339058616101869
"TRINITY_DN26093_c1_g1_i2" 53.7456409306386 0.810750429467724 0.215341481781416 3.76495240378573 0.000166580810057306 0.0151898576893146
"TRINITY_DN26137_c1_g1_i3" 13.3233704105068 4.77314378118668 0.842625403877063 5.6646093972774 1.4735982423969e-08 2.03150253696837e-05
"TRINITY_DN26212_c2_g1_i1" 416.745894427242 -1.21505185557169 0.350935026010794 -3.46232711332245 0.00053552584740176 0.0320989536186116
"TRINITY_DN26238_c1_g1_i1" 483.968278875993 4.58343301775975 0.860944604185021 5.32372581868781 1.0166310704433e-07 7.33673564357403e-05
"TRINITY_DN26271_c0_g1_i1" 288.3814055101 1.47114304505792 0.380390557546669 3.86745416223281 0.000109977492314723 0.011162551185994
"TRINITY_DN26341_c1_g2_i6" 394.121813680742 1.63138042174812 0.427291358259412 3.81795791142046 0.00013456087430063 0.0127058644733458
"TRINITY_DN26467_c2_g1_i2" 88.6007922269909 0.800388451728379 0.240892700358625 3.32259321489117 0.000891848677778642 0.0430266754217085
"TRINITY_DN26483_c1_g1_i3" 12.7270715877821 -1.42043517743205 0.414968947228744 -3.4229914959132 0.000619360149692916 0.0341539960946662
"TRINITY_DN26507_c0_g1_i6" 105.987417457978 1.24661600535283 0.269021150803921 4.63389589118752 3.5884751148886e-06 0.00117787423652034
"TRINITY_DN26533_c0_g1_i1" 1937.87800343018 -1.06419163527361 0.297163479020272 -3.58116562231059 0.000342064719431528 0.0231329233548296
"TRINITY_DN26577_c1_g1_i2" 8.8386370776639 3.31749388945605 0.923314905463651 3.59302538042548 0.000326860736869644 0.0226608766075073
"TRINITY_DN26603_c1_g2_i1" 86.9282044750821 -0.6082945948372 0.176439539056596 -3.44760929488757 0.000565571527300492 0.0332293200621282
"TRINITY_DN26754_c0_g2_i2" 35.5394012157281 -0.750198395644365 0.220789078975769 -3.39780572084681 0.000679286414993266 0.0363442260957996
"TRINITY_DN26828_c0_g1_i4" 33.0641261055978 3.28427251518771 0.854471882211279 3.84362854244937 0.000121228455543185 0.0117694048459039
"TRINITY_DN26842_c0_g1_i1" 145.016898552469 -1.6038305552743 0.367386157394792 -4.36551710779572 1.26822375220764e-05 0.00301443666343698
"TRINITY_DN26842_c0_g1_i2" 300.040272602734 -1.73855991006539 0.465976297920767 -3.73100502712909 0.000190717417477344 0.015680295043047
"TRINITY_DN26865_c0_g1_i3" 44.9974111126549 2.37133513818615 0.66492692925801 3.566309370012 0.000362043947506124 0.0242288245646574
"TRINITY_DN26899_c0_g1_i6" 37.3822874955045 3.97819356215829 1.0303402834437 3.86104826345525 0.000112901596814646 0.0112714056428696
"TRINITY_DN26949_c2_g1_i1" 199.860782069188 0.587496088236093 0.162150283163497 3.62315795430168 0.00029102797618278 0.0213410195726373
"TRINITY_DN27004_c0_g1_i1" 146.104986947477 0.611520551063803 0.153066519952062 3.99512938071187 6.46589328503325e-05 0.00840932121013853
"TRINITY_DN27038_c1_g12_i1" 123.487560107778 1.424658515995 0.396672605696715 3.5915223172337 0.000328752018098177 0.0226608766075073
"TRINITY_DN27038_c1_g2_i1" 390.262975121189 1.40680865299572 0.420004521771791 3.34950835067464 0.00080955115357111 0.040713858792984
"TRINITY_DN27038_c1_g32_i1" 162.854229988059 1.5057627332701 0.439412689873506 3.4267620575627 0.000610824053495671 0.0339549209737553
"TRINITY_DN27038_c1_g33_i4" 2908.95228719788 1.40571250595073 0.38081460681315 3.69133032399792 0.000223084193573623 0.0172777454640784
"TRINITY_DN27038_c1_g33_i8" 2535.97024065008 1.38717418171428 0.424917463120201 3.26457324565613 0.00109629113856733 0.0487171892278367
"TRINITY_DN27038_c1_g4_i1" 82.4390730022702 1.68441276049798 0.505381298573996 3.33295427680206 0.000859290627198672 0.0420077325764571
"TRINITY_DN27038_c1_g5_i1" 74.2941563829589 1.32637412617649 0.36647127148571 3.61931269755264 0.000295386524825309 0.0214326243749563
"TRINITY_DN27076_c3_g6_i5" 559.521097402452 0.643561622266496 0.187511092774943 3.43212560250459 0.00059887013108624 0.0339058616101869
"TRINITY_DN27132_c5_g1_i3" 320.792704178022 -0.587013212255581 0.147673765345691 -3.97506768302031 7.03592437285843e-05 0.00881793212765694
"TRINITY_DN27164_c3_g2_i2" 79.0791132075328 1.67137377201267 0.445895957742255 3.74834923482035 0.000178002285787821 0.015634873419696
"TRINITY_DN27165_c1_g2_i1" 1815.67192993254 1.33421911962338 0.364686662289882 3.65853555281064 0.000253660556395866 0.0189356681520993
"TRINITY_DN27166_c6_g14_i2" 27.2647542468001 3.3142294507401 0.753076291572469 4.40092124507038 1.07792245800752e-05 0.00285773827040223
"TRINITY_DN27208_c0_g3_i1" 33.5482434349166 2.21384067787602 0.485026411946893 4.56437138956965 5.00993212777547e-06 0.00150055184358535
"TRINITY_DN27338_c5_g1_i1" 189.841904219547 -0.454667322640824 0.132036702808516 -3.44349194557061 0.000574253698660434 0.0332632835703056
"TRINITY_DN2739_c0_g1_i1" 8.49291109613507 -1.94752104862926 0.539623064267138 -3.60903967526702 0.00030733260824271 0.0218396254496598
"TRINITY_DN27421_c7_g18_i4" 15.8133533834839 -4.71644521601859 1.0166118195531 -4.63937672699095 3.49461511222391e-06 0.00117787423652034
"TRINITY_DN27446_c2_g2_i1" 43.1909874292264 -0.94265043317478 0.192286794178813 -4.90231498840311 9.47138036972276e-07 0.000357271821898004
"TRINITY_DN27490_c1_g1_i2" 15.9587552904959 4.39273827231408 0.96425860486659 4.55556035501684 5.22461109038856e-06 0.00150055184358535
"TRINITY_DN27508_c8_g1_i1" 1012.94544639001 -0.645584612523455 0.163614022745171 -3.9457780066257 7.95412829941066e-05 0.00946257888553682
"TRINITY_DN27508_c8_g2_i1" 15.9471510734927 -1.36164545132531 0.414607026115233 -3.28418325199069 0.00102278395096313 0.0477319733211637
"TRINITY_DN27535_c6_g1_i1" 17.3066038219791 -0.875811586100869 0.239451242213592 -3.65757796035838 0.000254609829990117 0.0189356681520993
"TRINITY_DN27543_c1_g1_i1" 221.613556610485 0.806258602533176 0.200945983934528 4.01231508461433 6.01261734751473e-05 0.00797018680315751
"TRINITY_DN27555_c5_g8_i5" 48129.2915410166 -0.721964439654593 0.203451893713967 -3.54857566806236 0.000387320694999657 0.0254266814345965
"TRINITY_DN27589_c1_g4_i1" 9.8440927801869 2.11289616317981 0.500558181735192 4.22108006676752 2.43134551233388e-05 0.00486833718966597
"TRINITY_DN2759_c0_g4_i1" 11.6464858647818 2.33256293075437 0.647345889368086 3.60327140260568 0.00031423711501315 0.0221024125896494
"TRINITY_DN27679_c6_g1_i1" 1237.59020675056 0.706134488007951 0.212540494163755 3.322352715826 0.000892617813042842 0.0430266754217085
"TRINITY_DN27724_c2_g2_i5" 4632.3958360279 0.967780517873496 0.297140044684851 3.25698449328811 0.0011260258417775 0.0491246590340019
"TRINITY_DN27729_c2_g2_i9" 194.775573052105 2.52271567187235 0.613138104431129 4.11443303497331 3.88132210753651e-05 0.00594532295272204
"TRINITY_DN27786_c5_g21_i2" 318.21685248189 0.433729974806059 0.129641428276251 3.34561243711253 0.000821010644454486 0.040713858792984
"TRINITY_DN27795_c1_g2_i6" 136.585115016172 -0.841879577385251 0.189620225923525 -4.43981950387921 9.00343571152596e-06 0.00248242729438194
"TRINITY_DN27803_c8_g21_i4" 38.4665266742774 3.10183787490894 0.770714670815428 4.0246254448837 5.70660687282951e-05 0.00771287081851251
"TRINITY_DN27839_c7_g16_i1" 31.6230425398339 4.17576306529591 1.11904688814751 3.73153538919941 0.000190316267518552 0.015680295043047
"TRINITY_DN27839_c7_g4_i12" 26.1520486432444 3.80718219279161 0.716398505574765 5.31433575470278 1.07047084060293e-07 7.33673564357403e-05
"TRINITY_DN27839_c7_g4_i3" 112.254630339935 3.51055466662572 0.840771864052113 4.17539503487491 2.97469393220021e-05 0.00512520698496556
"TRINITY_DN27870_c0_g10_i1" 70.9818682445682 3.8239147186631 0.778435320637651 4.91230885506423 9.0010117078581e-07 0.000357271821898004
"TRINITY_DN27886_c8_g22_i1" 166.083344866996 -0.847527596610309 0.259886215008928 -3.2611487168767 0.00110961826617878 0.0487171892278367
"TRINITY_DN27886_c8_g8_i6" 629.074723659941 -0.958681853460996 0.254945481653927 -3.76034063142311 0.000169682147407112 0.0151898576893146
"TRINITY_DN27918_c6_g3_i1" 20.9632870108529 1.56188999741472 0.478899072862385 3.26141787679665 0.00110856538539996 0.0487171892278367
"TRINITY_DN27918_c6_g30_i2" 36.7858911173002 1.96589552013573 0.548983057763211 3.58097666646693 0.000342312227214946 0.0231329233548296
"TRINITY_DN27924_c17_g4_i2" 15.8111529869536 3.13930984098668 0.473186282282119 6.63440585353865 3.25812223674903e-11 1.12291182889555e-07
"TRINITY_DN2913_c0_g1_i1" 243.763750706939 -1.43904006352474 0.390898220913814 -3.68136764644426 0.000231986206612586 0.0177675658020062
"TRINITY_DN2971_c0_g1_i1" 2698.18704424329 -1.22676643683953 0.366086037527378 -3.35103312086242 0.000805106723612427 0.040713858792984
"TRINITY_DN30200_c0_g1_i1" 47.7295191651955 1.07675865707072 0.219986698771861 4.89465346351407 9.84791036712909e-07 0.000357271821898004
"TRINITY_DN34028_c0_g1_i1" 23.5794874549473 2.92898453186599 0.778450812833794 3.76258137775411 0.000168168562078182 0.0151898576893146
"TRINITY_DN3468_c0_g1_i1" 174.774717501865 -0.484170144631726 0.146020872065689 -3.31575984845453 0.00091394330425322 0.0437486888626211
"TRINITY_DN36175_c0_g1_i1" 73.2922306585548 1.83379827128434 0.3637374630232 5.04154357937933 4.61791659499898e-07 0.00021220866059552
"TRINITY_DN38762_c0_g2_i1" 9.81769934544448 3.89699748107868 0.926798824039498 4.20479329493906 2.61320870473873e-05 0.00486833718966597
"TRINITY_DN56930_c0_g1_i1" 291.828028537771 -0.829068085301873 0.200733251485024 -4.13019805721487 3.62450846362445e-05 0.00581017135808449
"TRINITY_DN5714_c0_g1_i1" 116.921972530152 -0.647845753207113 0.156794010482332 -4.13182717384548 3.59890977313158e-05 0.00581017135808449
"TRINITY_DN57783_c0_g1_i1" 10.1057492567249 3.45414009645606 0.787725936219746 4.38495158993024 1.16011575254391e-05 0.00293644838649077
"TRINITY_DN57919_c0_g1_i1" 30.9635488424387 -0.858837929154067 0.254369656860793 -3.37633796323465 0.000734576264636198 0.0389494937856716
"TRINITY_DN63644_c0_g1_i1" 33.3607009710434 -0.949247662950903 0.269237941274573 -3.52568311307523 0.000422392055414907 0.0274674380941034
"TRINITY_DN71242_c0_g1_i1" 56.7156290594186 1.23860746124054 0.305152867867473 4.05897368717656 4.92888666144185e-05 0.00693363586884054
"TRINITY_DN72893_c0_g1_i1" 12.2543929367183 2.93855587682569 0.595074319786927 4.93813256448013 7.8874221044274e-07 0.000339800003536363
"TRINITY_DN8859_c0_g2_i1" 16.2469757262405 -2.48100360005541 0.666114810512712 -3.72458855575628 0.000195634030712613 0.015680295043047
